FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,LU,N,771,0,,,,2022-Q2,11.6775,A,F,
Q,LU,N,771,0,,,,2022-Q3,11.0277,A,F,
Q,LU,N,771,0,,,,2022-Q4,5.5153,A,F,
Q,LU,N,771,0,,,,2023-Q1,-1.6821,A,F,
Q,LU,N,771,0,,,,2023-Q2,-5.8917,A,F,
Q,LU,N,771,0,,,,2023-Q3,-13.9366,A,F,
Q,LU,N,771,0,,,,2023-Q4,-14.4667,A,F,
Q,LU,N,771,0,,,,2024-Q1,-11.2031,A,F,
Q,LU,N,771,0,,,,2024-Q2,-8.4038,A,F,
Q,LU,N,771,0,,,,2024-Q3,-1.8731,A,F,
Q,LU,N,771,0,,,,2024-Q4,1.4197,A,F,
Q,LU,N,771,0,,,,2025-Q1,0.9944,A,F,
Q,LU,N,771,0,,,,2025-Q2,4.4951,A,F,
Q,LU,N,771,0,,,,2025-Q3,0.8621,A,F,
Q,LU,N,771,0,,,,2025-Q4,0.0609,A,F,
Q,PT,R,771,0,,,,1989-Q1,5.6999,A,F,
Q,PT,R,771,0,,,,1989-Q2,3.8139,A,F,
Q,PT,R,771,0,,,,1989-Q3,5.721,A,F,
Q,PT,R,771,0,,,,1989-Q4,4.739,A,F,
Q,PT,R,771,0,,,,1990-Q1,2.9458,A,F,
Q,PT,R,771,0,,,,1990-Q2,2.6859,A,F,
Q,PT,R,771,0,,,,1990-Q3,0.0409,A,F,
Q,PT,R,771,0,,,,1990-Q4,-0.315,A,F,
Q,PT,R,771,0,,,,1991-Q1,4.564,A,F,
Q,PT,R,771,0,,,,1991-Q2,6.9695,A,F,
Q,PT,R,771,0,,,,1991-Q3,6.9861,A,F,
Q,PT,R,771,0,,,,1991-Q4,8.5222,A,F,
Q,PT,R,771,0,,,,1992-Q1,6.7893,A,F,
Q,PT,R,771,0,,,,1992-Q2,4.5304,A,F,
Q,PT,R,771,0,,,,1992-Q3,1.3319,A,F,
Q,PT,R,771,0,,,,1992-Q4,-1.6629,A,F,
Q,PT,R,771,0,,,,1993-Q1,-4.6944,A,F,
Q,PT,R,771,0,,,,1993-Q2,-5.3868,A,F,
Q,PT,R,771,0,,,,1993-Q3,-5.2285,A,F,
Q,PT,R,771,0,,,,1993-Q4,-5.3633,A,F,
Q,PT,R,771,0,,,,1994-Q1,-4.0695,A,F,
Q,PT,R,771,0,,,,1994-Q2,-4.4805,A,F,
Q,PT,R,771,0,,,,1994-Q3,-2.4912,A,F,
Q,PT,R,771,0,,,,1994-Q4,-0.88,A,F,
Q,PT,R,771,0,,,,1995-Q1,-2.067,A,F,
Q,PT,R,771,0,,,,1995-Q2,-2.1632,A,F,
Q,PT,R,771,0,,,,1995-Q3,-2.7555,A,F,
Q,PT,R,771,0,,,,1995-Q4,-3.3145,A,F,
Q,PT,R,771,0,,,,1996-Q1,-1.7664,A,F,
Q,PT,R,771,0,,,,1996-Q2,-1.3774,A,F,
Q,PT,R,771,0,,,,1996-Q3,-1.5412,A,F,
Q,PT,R,771,0,,,,1996-Q4,-0.8977,A,F,
Q,PT,R,771,0,,,,1997-Q1,-0.2981,A,F,
Q,PT,R,771,0,,,,1997-Q2,0.7727,A,F,
Q,PT,R,771,0,,,,1997-Q3,2.2034,A,F,
Q,PT,R,771,0,,,,1997-Q4,2.3467,A,F,
Q,PT,R,771,0,,,,1998-Q1,2.1583,A,F,
Q,PT,R,771,0,,,,1998-Q2,1.6693,A,F,
Q,PT,R,771,0,,,,1998-Q3,1.5212,A,F,
Q,PT,R,771,0,,,,1998-Q4,2.0039,A,F,
Q,PT,R,771,0,,,,1999-Q1,5.2827,A,F,
Q,PT,R,771,0,,,,1999-Q2,6.0388,A,F,
Q,PT,R,771,0,,,,1999-Q3,7.6489,A,F,
Q,PT,R,771,0,,,,1999-Q4,6.9368,A,F,
Q,PT,R,771,0,,,,2000-Q1,5.3944,A,F,
Q,PT,R,771,0,,,,2000-Q2,5.4482,A,F,
Q,PT,R,771,0,,,,2000-Q3,3.5941,A,F,
Q,PT,R,771,0,,,,2000-Q4,4.6162,A,F,
Q,PT,R,771,0,,,,2001-Q1,2.7767,A,F,
Q,PT,R,771,0,,,,2001-Q2,1.8045,A,F,
Q,PT,R,771,0,,,,2001-Q3,0.8773,A,F,
Q,PT,R,771,0,,,,2001-Q4,-1.3082,A,F,
Q,PT,R,771,0,,,,2002-Q1,-1.6,A,F,
Q,PT,R,771,0,,,,2002-Q2,-2.6932,A,F,
Q,PT,R,771,0,,,,2002-Q3,-3.4418,A,F,
Q,PT,R,771,0,,,,2002-Q4,-3.719,A,F,
Q,PT,R,771,0,,,,2003-Q1,-3.2851,A,F,
Q,PT,R,771,0,,,,2003-Q2,-2.5648,A,F,
Q,PT,R,771,0,,,,2003-Q3,-1.3532,A,F,
Q,PT,R,771,0,,,,2003-Q4,-1.0894,A,F,
Q,PT,R,771,0,,,,2004-Q1,-1.0835,A,F,
Q,PT,R,771,0,,,,2004-Q2,-1.8766,A,F,
Q,PT,R,771,0,,,,2004-Q3,-1.9026,A,F,
Q,PT,R,771,0,,,,2004-Q4,-1.8786,A,F,
Q,PT,R,771,0,,,,2005-Q1,-1.9339,A,F,
Q,PT,R,771,0,,,,2005-Q2,-0.1835,A,F,
Q,PT,R,771,0,,,,2005-Q3,1.0492,A,F,
Q,PT,R,771,0,,,,2005-Q4,1.0256,A,F,
Q,PT,R,771,0,,,,2006-Q1,0.7035,A,F,
Q,PT,R,771,0,,,,2006-Q2,-0.7389,A,F,
Q,PT,R,771,0,,,,2006-Q3,-2.1849,A,F,
Q,PT,R,771,0,,,,2006-Q4,-1.5971,A,F,
Q,PT,R,771,0,,,,2007-Q1,-1.0375,A,F,
Q,PT,R,771,0,,,,2007-Q2,-2.1354,A,F,
Q,PT,R,771,0,,,,2007-Q3,-1.0693,A,F,
Q,PT,R,771,0,,,,2007-Q4,-3.5502,A,F,
Q,PT,R,771,0,,,,2008-Q1,-7.8927,A,F,
Q,PT,R,771,0,,,,2008-Q2,-7.1848,A,F,
Q,PT,R,771,0,,,,2008-Q3,-10.5392,A,F,
Q,PT,R,771,0,,,,2008-Q4,-9.0989,A,F,
Q,PT,R,771,0,,,,2009-Q1,-3.2484,A,F,
Q,PT,R,771,0,,,,2009-Q2,-1.5972,A,F,
Q,PT,R,771,0,,,,2009-Q3,1.6699,A,F,
Q,PT,R,771,0,,,,2009-Q4,3.0039,A,F,
Q,PT,R,771,0,,,,2010-Q1,1.6583,A,F,
Q,PT,R,771,0,,,,2010-Q2,0.426,A,F,
Q,PT,R,771,0,,,,2010-Q3,-1.3392,A,F,
Q,PT,R,771,0,,,,2010-Q4,-3.1666,A,F,
Q,PT,R,771,0,,,,2011-Q1,-5.6456,A,F,
Q,PT,R,771,0,,,,2011-Q2,-8.0627,A,F,
Q,PT,R,771,0,,,,2011-Q3,-8.3685,A,F,
Q,PT,R,771,0,,,,2011-Q4,-10.9791,A,F,
Q,PT,R,771,0,,,,2012-Q1,-11.2007,A,F,
Q,PT,R,771,0,,,,2012-Q2,-10.7791,A,F,
Q,PT,R,771,0,,,,2012-Q3,-10.2856,A,F,
Q,PT,R,771,0,,,,2012-Q4,-5.8736,A,F,
Q,PT,R,771,0,,,,2013-Q1,-4.7254,A,F,
Q,PT,R,771,0,,,,2013-Q2,-3.1284,A,F,
Q,PT,R,771,0,,,,2013-Q3,-1.3518,A,F,
Q,PT,R,771,0,,,,2013-Q4,0.6841,A,F,
Q,PT,R,771,0,,,,2014-Q1,4.1495,A,F,
Q,PT,R,771,0,,,,2014-Q2,6.2625,A,F,
Q,PT,R,771,0,,,,2014-Q3,5.482,A,F,
Q,PT,R,771,0,,,,2014-Q4,2.3162,A,F,
Q,PT,R,771,0,,,,2015-Q1,0.9072,A,F,
Q,PT,R,771,0,,,,2015-Q2,2.2031,A,F,
Q,PT,R,771,0,,,,2015-Q3,2.6448,A,F,
Q,PT,R,771,0,,,,2015-Q4,4.4283,A,F,
Q,PT,R,771,0,,,,2016-Q1,6.3635,A,F,
Q,PT,R,771,0,,,,2016-Q2,5.8265,A,F,
Q,PT,R,771,0,,,,2016-Q3,6.9103,A,F,
Q,PT,R,771,0,,,,2016-Q4,6.7588,A,F,
Q,PT,R,771,0,,,,2017-Q1,6.421,A,F,
Q,PT,R,771,0,,,,2017-Q2,6.5047,A,F,
Q,PT,R,771,0,,,,2017-Q3,9.1763,A,F,
Q,PT,R,771,0,,,,2017-Q4,8.8865,A,F,
Q,PT,R,771,0,,,,2018-Q1,11.3822,A,F,
Q,PT,R,771,0,,,,2018-Q2,10.1533,A,F,
Q,PT,R,771,0,,,,2018-Q3,6.9673,A,F,
Q,PT,R,771,0,,,,2018-Q4,8.4215,A,F,
Q,PT,R,771,0,,,,2019-Q1,8.3885,A,F,
Q,PT,R,771,0,,,,2019-Q2,8.8907,A,F,
Q,PT,R,771,0,,,,2019-Q3,10.9438,A,F,
Q,PT,R,771,0,,,,2019-Q4,10.0992,A,F,
Q,PT,R,771,0,,,,2020-Q1,10.1464,A,F,
Q,PT,R,771,0,,,,2020-Q2,10.034,A,F,
Q,PT,R,771,0,,,,2020-Q3,6.922,A,F,
Q,PT,R,771,0,,,,2020-Q4,8.1433,A,F,
Q,PT,R,771,0,,,,2021-Q1,6.1751,A,F,
Q,PT,R,771,0,,,,2021-Q2,6.9926,A,F,
Q,PT,R,771,0,,,,2021-Q3,9.8754,A,F,
Q,PT,R,771,0,,,,2021-Q4,8.9859,A,F,
Q,PT,R,771,0,,,,2022-Q1,8.3018,A,F,
Q,PT,R,771,0,,,,2022-Q2,4.8062,A,F,
Q,PT,R,771,0,,,,2022-Q3,3.7126,A,F,
Q,PT,R,771,0,,,,2022-Q4,1.3183,A,F,
Q,PT,R,771,0,,,,2023-Q1,0.6507,A,F,
Q,PT,R,771,0,,,,2023-Q2,4.1865,A,F,
Q,PT,R,771,0,,,,2023-Q3,3.9734,A,F,
Q,PT,R,771,0,,,,2023-Q4,6.0446,A,F,
Q,PT,R,771,0,,,,2024-Q1,4.6768,A,F,
Q,PT,R,771,0,,,,2024-Q2,4.9931,A,F,
Q,PT,R,771,0,,,,2024-Q3,7.4763,A,F,
Q,PT,R,771,0,,,,2024-Q4,8.7261,A,F,
Q,PT,R,771,0,,,,2025-Q1,13.7199,A,F,
Q,PT,R,771,0,,,,2025-Q2,14.6618,A,F,
Q,PT,R,771,0,,,,2025-Q3,14.6938,A,F,
Q,PT,R,771,0,,,,2025-Q4,16.2844,A,F,
Q,FR,N,771,0,,,,1971-Q1,3.9563,A,F,
Q,FR,N,771,0,,,,1971-Q2,5.0234,A,F,
Q,FR,N,771,0,,,,1971-Q3,6.7408,A,F,
Q,FR,N,771,0,,,,1971-Q4,8.0052,A,F,
Q,FR,N,771,0,,,,1972-Q1,8.5958,A,F,
Q,FR,N,771,0,,,,1972-Q2,8.8648,A,F,
Q,FR,N,771,0,,,,1972-Q3,9.1968,A,F,
Q,FR,N,771,0,,,,1972-Q4,9.5383,A,F,
Q,FR,N,771,0,,,,1973-Q1,9.7281,A,F,
Q,FR,N,771,0,,,,1973-Q2,10.1347,A,F,
Q,FR,N,771,0,,,,1973-Q3,10.7243,A,F,
Q,FR,N,771,0,,,,1973-Q4,11.7582,A,F,
Q,FR,N,771,0,,,,1974-Q1,13.8767,A,F,
Q,FR,N,771,0,,,,1974-Q2,14.8404,A,F,
Q,FR,N,771,0,,,,1974-Q3,15.3651,A,F,
Q,FR,N,771,0,,,,1974-Q4,15.0868,A,F,
Q,FR,N,771,0,,,,1975-Q1,12.6209,A,F,
Q,FR,N,771,0,,,,1975-Q2,11.811,A,F,
Q,FR,N,771,0,,,,1975-Q3,11.3846,A,F,
Q,FR,N,771,0,,,,1975-Q4,11.9448,A,F,
Q,FR,N,771,0,,,,1976-Q1,14.0404,A,F,
Q,FR,N,771,0,,,,1976-Q2,15.7829,A,F,
Q,FR,N,771,0,,,,1976-Q3,16.7324,A,F,
Q,FR,N,771,0,,,,1976-Q4,16.7951,A,F,
Q,FR,N,771,0,,,,1977-Q1,16.3027,A,F,
Q,FR,N,771,0,,,,1977-Q2,15.4562,A,F,
Q,FR,N,771,0,,,,1977-Q3,14.9087,A,F,
Q,FR,N,771,0,,,,1977-Q4,14.4129,A,F,
Q,FR,N,771,0,,,,1978-Q1,13.4024,A,F,
Q,FR,N,771,0,,,,1978-Q2,12.0545,A,F,
Q,FR,N,771,0,,,,1978-Q3,10.8267,A,F,
Q,FR,N,771,0,,,,1978-Q4,10.4929,A,F,
Q,FR,N,771,0,,,,1979-Q1,10.9335,A,F,
Q,FR,N,771,0,,,,1979-Q2,11.9192,A,F,
Q,FR,N,771,0,,,,1979-Q3,13.7244,A,F,
Q,FR,N,771,0,,,,1979-Q4,15.7318,A,F,
Q,FR,N,771,0,,,,1980-Q1,18.7597,A,F,
Q,FR,N,771,0,,,,1980-Q2,20.7808,A,F,
Q,FR,N,771,0,,,,1980-Q3,21.1251,A,F,
Q,FR,N,771,0,,,,1980-Q4,18.688,A,F,
Q,FR,N,771,0,,,,1981-Q1,15.1896,A,F,
Q,FR,N,771,0,,,,1981-Q2,12.009,A,F,
Q,FR,N,771,0,,,,1981-Q3,9.3467,A,F,
Q,FR,N,771,0,,,,1981-Q4,7.9392,A,F,
Q,FR,N,771,0,,,,1982-Q1,6.471,A,F,
Q,FR,N,771,0,,,,1982-Q2,5.6986,A,F,
Q,FR,N,771,0,,,,1982-Q3,5.3049,A,F,
Q,FR,N,771,0,,,,1982-Q4,5.0326,A,F,
Q,FR,N,771,0,,,,1983-Q1,4.9823,A,F,
Q,FR,N,771,0,,,,1983-Q2,5.0631,A,F,
Q,FR,N,771,0,,,,1983-Q3,5.1883,A,F,
Q,FR,N,771,0,,,,1983-Q4,5.1935,A,F,
Q,FR,N,771,0,,,,1984-Q1,4.8469,A,F,
Q,FR,N,771,0,,,,1984-Q2,4.1612,A,F,
Q,FR,N,771,0,,,,1984-Q3,3.3731,A,F,
Q,FR,N,771,0,,,,1984-Q4,3.2649,A,F,
Q,FR,N,771,0,,,,1985-Q1,3.1461,A,F,
Q,FR,N,771,0,,,,1985-Q2,3.2212,A,F,
Q,FR,N,771,0,,,,1985-Q3,3.34,A,F,
Q,FR,N,771,0,,,,1985-Q4,3.4701,A,F,
Q,FR,N,771,0,,,,1986-Q1,4.1394,A,F,
Q,FR,N,771,0,,,,1986-Q2,4.4516,A,F,
Q,FR,N,771,0,,,,1986-Q3,4.6917,A,F,
Q,FR,N,771,0,,,,1986-Q4,5.2914,A,F,
Q,FR,N,771,0,,,,1987-Q1,5.7083,A,F,
Q,FR,N,771,0,,,,1987-Q2,6.5612,A,F,
Q,FR,N,771,0,,,,1987-Q3,7.7678,A,F,
Q,FR,N,771,0,,,,1987-Q4,8.3239,A,F,
Q,FR,N,771,0,,,,1988-Q1,9.3158,A,F,
Q,FR,N,771,0,,,,1988-Q2,10.3216,A,F,
Q,FR,N,771,0,,,,1988-Q3,11.3531,A,F,
Q,FR,N,771,0,,,,1988-Q4,12.1014,A,F,
Q,FR,N,771,0,,,,1989-Q1,12.6859,A,F,
Q,FR,N,771,0,,,,1989-Q2,12.5452,A,F,
Q,FR,N,771,0,,,,1989-Q3,11.8317,A,F,
Q,FR,N,771,0,,,,1989-Q4,11.2497,A,F,
Q,FR,N,771,0,,,,1990-Q1,10.0069,A,F,
Q,FR,N,771,0,,,,1990-Q2,9.2318,A,F,
Q,FR,N,771,0,,,,1990-Q3,8.4703,A,F,
Q,FR,N,771,0,,,,1990-Q4,7.6181,A,F,
Q,FR,N,771,0,,,,1991-Q1,7.1458,A,F,
Q,FR,N,771,0,,,,1991-Q2,6.2525,A,F,
Q,FR,N,771,0,,,,1991-Q3,4.74,A,F,
Q,FR,N,771,0,,,,1991-Q4,2.814,A,F,
Q,FR,N,771,0,,,,1992-Q1,-0.0584,A,F,
Q,FR,N,771,0,,,,1992-Q2,-2.3653,A,F,
Q,FR,N,771,0,,,,1992-Q3,-3.4618,A,F,
Q,FR,N,771,0,,,,1992-Q4,-3.5609,A,F,
Q,FR,N,771,0,,,,1993-Q1,-2.3965,A,F,
Q,FR,N,771,0,,,,1993-Q2,-1.6411,A,F,
Q,FR,N,771,0,,,,1993-Q3,-1.0246,A,F,
Q,FR,N,771,0,,,,1993-Q4,-0.6776,A,F,
Q,FR,N,771,0,,,,1994-Q1,-0.5689,A,F,
Q,FR,N,771,0,,,,1994-Q2,-0.0894,A,F,
Q,FR,N,771,0,,,,1994-Q3,-0.0098,A,F,
Q,FR,N,771,0,,,,1994-Q4,-0.0593,A,F,
Q,FR,N,771,0,,,,1995-Q1,-0.793,A,F,
Q,FR,N,771,0,,,,1995-Q2,-1.004,A,F,
Q,FR,N,771,0,,,,1995-Q3,-0.9474,A,F,
Q,FR,N,771,0,,,,1995-Q4,-0.9102,A,F,
Q,FR,N,771,0,,,,1996-Q1,0.8442,A,F,
Q,FR,N,771,0,,,,1996-Q2,0.0746,A,F,
Q,FR,N,771,0,,,,1996-Q3,0.6657,A,F,
Q,FR,N,771,0,,,,1996-Q4,1.9321,A,F,
Q,FR,N,771,0,,,,1997-Q1,-2.439,A,F,
Q,FR,N,771,0,,,,1997-Q2,2.439,A,F,
Q,FR,N,771,0,,,,1997-Q3,0,A,F,
Q,FR,N,771,0,,,,1997-Q4,0,A,F,
Q,FR,N,771,0,,,,1998-Q1,2.5,A,F,
Q,FR,N,771,0,,,,1998-Q2,0,A,F,
Q,FR,N,771,0,,,,1998-Q3,2.381,A,F,
Q,FR,N,771,0,,,,1998-Q4,2.381,A,F,
Q,FR,N,771,0,,,,1999-Q1,4.878,A,F,
Q,FR,N,771,0,,,,1999-Q2,4.7619,A,F,
Q,FR,N,771,0,,,,1999-Q3,6.9767,A,F,
Q,FR,N,771,0,,,,1999-Q4,6.9767,A,F,
Q,FR,N,771,0,,,,2000-Q1,9.6989,A,F,
Q,FR,N,771,0,,,,2000-Q2,10.3523,A,F,
Q,FR,N,771,0,,,,2000-Q3,9.209,A,F,
Q,FR,N,771,0,,,,2000-Q4,8.779,A,F,
Q,FR,N,771,0,,,,2001-Q1,7.3375,A,F,
Q,FR,N,771,0,,,,2001-Q2,7.5356,A,F,
Q,FR,N,771,0,,,,2001-Q3,6.8898,A,F,
Q,FR,N,771,0,,,,2001-Q4,7.7075,A,F,
Q,FR,N,771,0,,,,2002-Q1,7.4219,A,F,
Q,FR,N,771,0,,,,2002-Q2,7.7652,A,F,
Q,FR,N,771,0,,,,2002-Q3,9.0239,A,F,
Q,FR,N,771,0,,,,2002-Q4,9.7248,A,F,
Q,FR,N,771,0,,,,2003-Q1,10.9091,A,F,
Q,FR,N,771,0,,,,2003-Q2,11.2478,A,F,
Q,FR,N,771,0,,,,2003-Q3,11.4865,A,F,
Q,FR,N,771,0,,,,2003-Q4,12.2074,A,F,
Q,FR,N,771,0,,,,2004-Q1,13.6066,A,F,
Q,FR,N,771,0,,,,2004-Q2,13.9021,A,F,
Q,FR,N,771,0,,,,2004-Q3,14.5455,A,F,
Q,FR,N,771,0,,,,2004-Q4,15.3502,A,F,
Q,FR,N,771,0,,,,2005-Q1,15.1515,A,F,
Q,FR,N,771,0,,,,2005-Q2,15.3953,A,F,
Q,FR,N,771,0,,,,2005-Q3,15.2116,A,F,
Q,FR,N,771,0,,,,2005-Q4,14.7287,A,F,
Q,FR,N,771,0,,,,2006-Q1,13.7845,A,F,
Q,FR,N,771,0,,,,2006-Q2,12.5,A,F,
Q,FR,N,771,0,,,,2006-Q3,10.7922,A,F,
Q,FR,N,771,0,,,,2006-Q4,9.5721,A,F,
Q,FR,N,771,0,,,,2007-Q1,7.9295,A,F,
Q,FR,N,771,0,,,,2007-Q2,6.5171,A,F,
Q,FR,N,771,0,,,,2007-Q3,5.6995,A,F,
Q,FR,N,771,0,,,,2007-Q4,5.4471,A,F,
Q,FR,N,771,0,,,,2008-Q1,4.0816,A,F,
Q,FR,N,771,0,,,,2008-Q2,2.7081,A,F,
Q,FR,N,771,0,,,,2008-Q3,0.5882,A,F,
Q,FR,N,771,0,,,,2008-Q4,-3.3138,A,F,
Q,FR,N,771,0,,,,2009-Q1,-6.3725,A,F,
Q,FR,N,771,0,,,,2009-Q2,-8.0078,A,F,
Q,FR,N,771,0,,,,2009-Q3,-6.7251,A,F,
Q,FR,N,771,0,,,,2009-Q4,-3.2258,A,F,
Q,FR,N,771,0,,,,2010-Q1,1.2565,A,F,
Q,FR,N,771,0,,,,2010-Q2,4.6709,A,F,
Q,FR,N,771,0,,,,2010-Q3,5.8516,A,F,
Q,FR,N,771,0,,,,2010-Q4,6.7708,A,F,
Q,FR,N,771,0,,,,2011-Q1,6.6184,A,F,
Q,FR,N,771,0,,,,2011-Q2,6.5923,A,F,
Q,FR,N,771,0,,,,2011-Q3,5.923,A,F,
Q,FR,N,771,0,,,,2011-Q4,3.7073,A,F,
Q,FR,N,771,0,,,,2012-Q1,1.7459,A,F,
Q,FR,N,771,0,,,,2012-Q2,-0.1903,A,F,
Q,FR,N,771,0,,,,2012-Q3,-1.5843,A,F,
Q,FR,N,771,0,,,,2012-Q4,-2.0696,A,F,
Q,FR,N,771,0,,,,2013-Q1,-2.0019,A,F,
Q,FR,N,771,0,,,,2013-Q2,-2.0972,A,F,
Q,FR,N,771,0,,,,2013-Q3,-1.8939,A,F,
Q,FR,N,771,0,,,,2013-Q4,-1.537,A,F,
Q,FR,N,771,0,,,,2014-Q1,-1.4591,A,F,
Q,FR,N,771,0,,,,2014-Q2,-1.1685,A,F,
Q,FR,N,771,0,,,,2014-Q3,-1.2548,A,F,
Q,FR,N,771,0,,,,2014-Q4,-2.1463,A,F,
Q,FR,N,771,0,,,,2015-Q1,-1.8756,A,F,
Q,FR,N,771,0,,,,2015-Q2,-1.9704,A,F,
Q,FR,N,771,0,,,,2015-Q3,-1.3685,A,F,
Q,FR,N,771,0,,,,2015-Q4,-0.0997,A,F,
Q,FR,N,771,0,,,,2016-Q1,0.3018,A,F,
Q,FR,N,771,0,,,,2016-Q2,0.7035,A,F,
Q,FR,N,771,0,,,,2016-Q3,1.4866,A,F,
Q,FR,N,771,0,,,,2016-Q4,1.5968,A,F,
Q,FR,N,771,0,,,,2017-Q1,2.8084,A,F,
Q,FR,N,771,0,,,,2017-Q2,3.2934,A,F,
Q,FR,N,771,0,,,,2017-Q3,3.2227,A,F,
Q,FR,N,771,0,,,,2017-Q4,3.3399,A,F,
Q,FR,N,771,0,,,,2018-Q1,2.9268,A,F,
Q,FR,N,771,0,,,,2018-Q2,2.8019,A,F,
Q,FR,N,771,0,,,,2018-Q3,2.7436,A,F,
Q,FR,N,771,0,,,,2018-Q4,3.2319,A,F,
Q,FR,N,771,0,,,,2019-Q1,2.9384,A,F,
Q,FR,N,771,0,,,,2019-Q2,3.1955,A,F,
Q,FR,N,771,0,,,,2019-Q3,3.407,A,F,
Q,FR,N,771,0,,,,2019-Q4,3.7753,A,F,
Q,FR,N,771,0,,,,2020-Q1,4.8803,A,F,
Q,FR,N,771,0,,,,2020-Q2,5.1913,A,F,
Q,FR,N,771,0,,,,2020-Q3,4.8976,A,F,
Q,FR,N,771,0,,,,2020-Q4,5.8563,A,F,
Q,FR,N,771,0,,,,2021-Q1,5.5312,A,F,
Q,FR,N,771,0,,,,2021-Q2,6.0606,A,F,
Q,FR,N,771,0,,,,2021-Q3,7.1307,A,F,
Q,FR,N,771,0,,,,2021-Q4,6.8734,A,F,
Q,FR,N,771,0,,,,2022-Q1,6.9884,A,F,
Q,FR,N,771,0,,,,2022-Q2,6.7755,A,F,
Q,FR,N,771,0,,,,2022-Q3,6.4184,A,F,
Q,FR,N,771,0,,,,2022-Q4,4.7059,A,F,
Q,FR,N,771,0,,,,2023-Q1,2.8771,A,F,
Q,FR,N,771,0,,,,2023-Q2,0.6881,A,F,
Q,FR,N,771,0,,,,2023-Q3,-1.5637,A,F,
Q,FR,N,771,0,,,,2023-Q4,-3.5955,A,F,
Q,FR,N,771,0,,,,2024-Q1,-4.7619,A,F,
Q,FR,N,771,0,,,,2024-Q2,-4.5558,A,F,
Q,FR,N,771,0,,,,2024-Q3,-3.4796,A,F,
Q,FR,N,771,0,,,,2024-Q4,-1.8648,A,F,
Q,FR,N,771,0,,,,2025-Q1,0.3968,A,F,
Q,FR,N,771,0,,,,2025-Q2,0.6364,A,F,
Q,FR,N,771,0,,,,2025-Q3,0.7053,A,F,
Q,FR,N,771,0,,,,2025-Q4,0.9501,A,F,
Q,FR,N,771,0,,,,2026-Q1,0.1581,A,F,
Q,IL,N,628,0,,,,1994-Q1,45.6137,A,F,
Q,IL,N,628,0,,,,1994-Q2,48.3843,A,F,
Q,IL,N,628,0,,,,1994-Q3,50.4814,A,F,
Q,IL,N,628,0,,,,1994-Q4,52.248,A,F,
Q,IL,N,628,0,,,,1995-Q1,53.6968,A,F,
Q,IL,N,628,0,,,,1995-Q2,54.9805,A,F,
Q,IL,N,628,0,,,,1995-Q3,57.4969,A,F,
Q,IL,N,628,0,,,,1995-Q4,60.2548,A,F,
Q,IL,N,628,0,,,,1996-Q1,63.089,A,F,
Q,IL,N,628,0,,,,1996-Q2,66.3045,A,F,
Q,IL,N,628,0,,,,1996-Q3,65.5673,A,F,
Q,IL,N,628,0,,,,1996-Q4,67.6008,A,F,
Q,IL,N,628,0,,,,1997-Q1,69.647,A,F,
Q,IL,N,628,0,,,,1997-Q2,71.5915,A,F,
Q,IL,N,628,0,,,,1997-Q3,72.9768,A,F,
Q,IL,N,628,0,,,,1997-Q4,72.4558,A,F,
Q,IL,N,628,0,,,,1998-Q1,72.7989,A,F,
Q,IL,N,628,0,,,,1998-Q2,73.3327,A,F,
Q,IL,N,628,0,,,,1998-Q3,73.3835,A,F,
Q,IL,N,628,0,,,,1998-Q4,77.9208,A,F,
Q,IL,N,628,0,,,,1999-Q1,77.4759,A,F,
Q,IL,N,628,0,,,,1999-Q2,76.9549,A,F,
Q,IL,N,628,0,,,,1999-Q3,77.8826,A,F,
Q,IL,N,628,0,,,,1999-Q4,77.5649,A,F,
Q,IL,N,628,0,,,,2000-Q1,74.1969,A,F,
Q,IL,N,628,0,,,,2000-Q2,75.0357,A,F,
Q,IL,N,628,0,,,,2000-Q3,73.4471,A,F,
Q,IL,N,628,0,,,,2000-Q4,72.3032,A,F,
Q,IL,N,628,0,,,,2001-Q1,71.7059,A,F,
Q,IL,N,628,0,,,,2001-Q2,70.7908,A,F,
Q,IL,N,628,0,,,,2001-Q3,71.2357,A,F,
Q,IL,N,628,0,,,,2001-Q4,70.9688,A,F,
Q,IL,N,628,0,,,,2002-Q1,74.7688,A,F,
Q,IL,N,628,0,,,,2002-Q2,76.2813,A,F,
Q,IL,N,628,0,,,,2002-Q3,74.8959,A,F,
Q,IL,N,628,0,,,,2002-Q4,73.7521,A,F,
Q,IL,N,628,0,,,,2003-Q1,73.015,A,F,
Q,IL,N,628,0,,,,2003-Q2,69.952,A,F,
Q,IL,N,628,0,,,,2003-Q3,70.2825,A,F,
Q,IL,N,628,0,,,,2003-Q4,69.4691,A,F,
Q,IL,N,628,0,,,,2004-Q1,69.9774,A,F,
Q,IL,N,628,0,,,,2004-Q2,71.2738,A,F,
Q,IL,N,628,0,,,,2004-Q3,70.5748,A,F,
Q,IL,N,628,0,,,,2004-Q4,68.7828,A,F,
Q,IL,N,628,0,,,,2005-Q1,68.6684,A,F,
Q,IL,N,628,0,,,,2005-Q2,70.0537,A,F,
Q,IL,N,628,0,,,,2005-Q3,70.9433,A,F,
Q,IL,N,628,0,,,,2005-Q4,71.5534,A,F,
